no,area,suicide,satisfaction,loneliness,job_value,society_safety,self_control,korean_pride,help_weak,family_talk,family_belief,personal_economy,health,sex,age
2344,인천,1,6,3,5,7,6,3,3,3,4,3,3,남자,60~69세
2345,인천,1,6,3,7,7,7,3,3,3,3,2,4,여자,60~69세
2346,인천,2,8,3,6,6,7,3,3,3,4,5,3,남자,50대
2347,인천,3,6,3,7,4,5,3,3,3,3,5,4,여자,50대
2348,인천,2,7,3,8,5,7,3,3,3,4,2,5,여자,19~29세
2349,인천,1,8,1,8,8,8,2,2,2,4,8,3,남자,40대
2350,인천,1,8,3,9,6,5,3,4,3,4,5,3,여자,40대
2351,인천,1,7,1,7,7,7,4,4,3,4,8,5,남자,30대
2352,인천,2,9,2,8,3,4,3,3,4,4,2,4,남자,60~69세
2353,인천,1,7,3,9,7,8,3,4,4,4,5,4,여자,50대
2354,인천,1,9,1,9,3,10,3,3,4,4,10,5,여자,30대
2355,인천,1,5,1,7,5,10,2,4,4,3,5,4,남자,40대
2356,인천,1,8,1,10,5,10,2,4,4,3,5,4,여자,40대
2357,인천,2,7,2,8,5,7,2,3,4,4,7,4,남자,40대
2358,인천,2,7,2,8,5,7,2,3,4,4,7,4,여자,30대
2359,인천,2,7,2,8,7,5,2,3,3,4,0,4,남자,50대
2360,인천,1,6,1,8,7,8,3,3,4,4,2,4,남자,30대
2361,인천,1,3,3,3,4,6,2,3,3,3,3,4,여자,30대
2362,인천,1,5,1,5,8,8,3,4,3,4,4,4,남자,50대
2363,인천,1,6,2,5,7,7,3,3,3,4,7,4,남자,60~69세
2364,인천,1,5,2,5,2,5,2,3,3,4,5,3,여자,50대
2365,인천,1,7,1,7,8,8,3,3,4,4,5,4,남자,19~29세
2366,인천,2,3,3,1,2,2,2,2,2,4,5,3,여자,30대
2367,인천,2,7,3,8,4,6,3,3,3,4,9,3,남자,40대
2368,인천,1,5,2,5,3,7,2,3,3,3,3,4,여자,30대
2369,인천,2,8,2,8,6,8,4,4,3,4,5,4,남자,40대
2370,인천,2,8,2,8,6,8,4,4,3,4,5,3,여자,30대
2371,인천,1,6,1,7,7,7,4,3,4,4,6,4,여자,19~29세
2372,인천,1,6,1,7,7,8,3,3,4,4,5,4,여자,19~29세
2373,인천,1,6,1,6,7,6,3,3,4,4,6,4,여자,19~29세
2374,인천,2,5,2,6,5,7,3,1,4,4,5,4,남자,40대
2375,인천,1,6,2,6,6,7,3,3,3,4,5,5,여자,19~29세
2376,인천,2,6,2,7,5,7,3,1,4,4,5,5,남자,19~29세
2377,인천,1,6,1,7,7,7,3,1,4,4,6,4,남자,40대
2378,인천,1,5,1,7,6,6,3,1,4,4,6,4,남자,40대
2379,인천,2,6,2,5,7,7,3,1,4,4,5,4,남자,19~29세
2380,광주,1,6,1,7,4,9,4,4,3,4,7,4,여자,50대
2381,광주,1,7,1,7,5,7,4,4,4,4,0,3,남자,50대
2382,광주,1,7,1,6,6,7,4,3,3,4,5,4,남자,19~29세
2383,광주,1,8,1,9,5,9,4,3,4,4,6,4,남자,40대
2384,광주,1,7,1,6,6,8,3,3,3,4,6,4,여자,40대
2385,광주,3,5,3,5,4,4,3,3,3,3,1,3,남자,30대
2386,광주,3,5,3,5,5,5,3,3,3,3,4,4,여자,30대
2387,광주,1,7,1,9,6,9,4,3,4,3,6,4,여자,40대
2388,광주,1,10,1,10,4,5,4,3,4,4,5,5,남자,19~29세
2389,광주,1,8,1,7,8,8,4,3,4,4,6,3,남자,60~69세
2390,광주,1,7,1,6,7,7,4,3,4,4,6,4,여자,50대
2391,광주,1,6,1,6,6,9,3,3,4,4,6,4,여자,50대
2392,광주,1,6,1,7,5,9,3,3,4,4,6,4,남자,50대
2393,광주,1,6,1,6,6,8,3,3,4,4,6,4,여자,50대
2394,광주,2,4,3,6,5,10,3,3,4,4,4,3,여자,50대
2395,광주,3,4,3,5,5,7,3,3,2,3,7,4,여자,19~29세
2396,광주,1,7,2,7,6,7,3,3,3,4,7,4,남자,50대
2397,광주,1,7,1,10,5,10,2,3,4,4,4,4,여자,30대
2398,광주,1,7,2,9,2,8,3,3,2,3,5,4,남자,30대
2399,광주,3,4,3,6,4,6,2,3,3,4,3,3,남자,30대
2400,광주,2,7,2,9,5,6,3,4,3,4,5,3,여자,40대
2401,광주,2,7,3,5,3,6,2,2,3,4,5,4,남자,19~29세
2402,광주,1,6,1,8,7,6,3,3,4,4,6,3,남자,40대
2403,광주,1,6,4,7,10,10,4,3,4,4,5,2,남자,40대
2404,광주,2,5,2,5,5,5,3,3,2,2,6,3,여자,40대
2405,광주,2,4,2,6,5,5,2,3,3,3,5,3,여자,40대
2406,광주,3,4,2,5,4,6,3,2,2,2,6,4,남자,30대
2407,광주,2,5,2,5,5,5,3,3,3,2,5,4,남자,30대
2408,광주,2,5,2,5,2,5,3,3,3,3,5,4,남자,60~69세
2409,광주,3,5,2,5,2,5,3,3,3,3,5,3,여자,50대
2410,광주,2,5,2,6,5,5,3,3,3,2,5,3,남자,40대
2411,광주,1,10,1,10,4,10,4,3,4,3,6,3,여자,19~29세
2412,광주,1,5,1,4,10,8,4,3,4,4,3,4,남자,19~29세
2413,광주,1,10,3,6,7,5,4,3,3,4,4,5,남자,40대
2414,광주,1,7,1,5,8,6,3,4,3,4,4,5,남자,40대
2415,광주,1,9,1,9,5,7,3,3,3,4,5,5,여자,30대
2416,광주,1,8,1,8,6,8,4,4,3,4,5,5,여자,19~29세
2417,광주,1,7,1,7,8,7,3,4,4,4,4,4,남자,50대
2418,광주,1,5,1,5,5,7,3,4,4,4,4,4,여자,50대
2419,광주,1,9,2,8,9,8,3,4,3,3,4,2,여자,60~69세
2420,광주,1,5,1,6,8,8,3,3,2,3,5,5,남자,19~29세
2421,광주,1,5,1,5,6,7,3,3,2,4,4,5,여자,19~29세
2422,광주,1,10,1,7,5,8,3,3,4,4,4,5,여자,30대
2423,광주,1,5,1,5,4,5,3,4,3,4,4,4,여자,40대
2424,광주,2,6,2,6,6,8,3,3,3,3,6,4,남자,50대
2425,광주,3,6,3,6,6,6,3,3,3,3,6,4,여자,40대
2426,광주,4,6,4,6,4,6,3,3,3,3,5,3,남자,60~69세
2427,광주,3,6,3,7,6,5,3,3,3,3,6,3,남자,60~69세
2428,광주,2,5,3,6,4,6,2,3,3,3,6,4,여자,50대
2429,광주,3,5,3,4,5,5,3,3,3,3,6,4,여자,30대
2430,광주,2,6,2,7,7,7,3,3,4,3,7,3,남자,19~29세
2431,광주,3,1,3,1,2,2,2,3,3,3,3,2,여자,19~29세
2432,광주,2,9,2,6,5,8,3,3,4,3,3,4,여자,19~29세
2433,광주,1,2,1,3,9,6,3,3,4,4,4,5,남자,30대
2434,광주,3,3,3,5,5,6,3,3,3,3,6,2,남자,50대
2435,광주,3,3,3,6,8,10,3,1,4,3,6,2,남자,19~29세
2436,광주,2,6,3,5,5,7,3,3,3,3,4,3,남자,50대
2437,광주,2,5,2,5,2,5,3,3,4,4,4,4,여자,30대
2438,광주,1,5,1,8,0,5,3,3,4,4,5,4,남자,19~29세
2439,광주,1,7,3,7,4,9,3,3,3,3,5,4,여자,50대
2440,광주,1,5,3,5,2,5,3,3,4,3,5,3,여자,40대
2441,광주,2,6,2,6,9,8,3,3,4,3,3,3,남자,40대
2442,광주,1,7,1,7,7,6,3,4,4,4,5,4,남자,30대
2443,광주,1,6,2,5,6,5,4,4,4,4,5,4,남자,60~69세
2444,광주,1,6,2,8,5,3,3,3,3,4,5,4,여자,40대
2445,광주,1,6,1,7,4,3,3,3,3,4,5,4,남자,40대
2446,광주,1,5,3,5,5,7,3,4,4,4,5,3,여자,60~69세
2447,광주,1,7,1,7,6,5,3,3,4,4,5,4,남자,40대
2448,광주,1,6,2,7,5,7,3,4,4,4,4,3,남자,40대
2449,광주,1,6,2,5,5,3,3,3,3,4,5,3,여자,40대
2450,광주,1,9,3,9,5,8,3,4,3,3,8,3,남자,60~69세
2451,광주,1,6,2,5,5,7,3,4,4,4,6,3,여자,60~69세
2452,광주,1,7,1,8,6,4,3,4,3,4,4,4,여자,40대
2453,광주,1,7,1,8,5,4,3,4,3,4,5,4,남자,50대
2454,광주,1,6,1,7,7,3,3,4,4,4,5,4,여자,40대
2455,광주,1,6,2,7,5,5,3,4,4,4,5,3,여자,40대
2456,광주,1,7,2,7,8,8,4,4,4,4,7,3,여자,40대
2457,광주,1,5,1,5,5,5,3,3,3,3,2,3,여자,19~29세
2458,광주,1,7,1,6,5,2,2,3,3,4,5,4,여자,40대
2459,광주,1,5,1,5,5,3,2,4,3,4,4,3,남자,50대
2460,광주,1,7,1,7,5,5,3,4,3,4,5,4,여자,50대
2461,광주,1,5,1,5,5,2,2,4,3,4,3,4,여자,30대
2462,광주,1,7,1,7,5,5,3,4,4,4,5,4,여자,19~29세
2463,광주,1,7,1,6,5,5,3,4,3,4,5,4,남자,40대
2464,광주,1,8,1,7,6,5,3,4,4,4,5,4,남자,30대
2465,광주,1,6,1,7,5,0,3,4,3,4,4,3,여자,30대
2466,광주,1,8,1,8,5,5,3,3,3,4,5,5,남자,40대
2467,광주,1,7,2,7,5,5,3,4,3,4,5,3,여자,60~69세
2468,광주,1,5,1,10,8,10,4,3,3,4,6,3,남자,50대
2469,광주,1,7,1,7,8,9,4,3,4,4,8,3,여자,60~69세
2470,광주,1,6,1,6,7,7,4,3,4,4,6,3,남자,60~69세
2471,광주,1,9,1,8,6,7,3,3,4,4,6,4,여자,30대
2472,광주,1,10,1,10,7,10,4,3,4,4,6,5,남자,30대
2473,광주,1,7,1,9,3,9,3,3,3,4,5,4,여자,19~29세
2474,광주,1,3,1,5,7,10,4,3,3,4,2,3,남자,60~69세
2475,광주,1,10,1,10,7,10,4,4,4,4,6,4,남자,60~69세
2476,광주,1,8,1,9,6,9,3,3,4,4,6,4,여자,60~69세
2477,광주,1,7,1,5,7,8,3,3,3,4,5,4,남자,40대
2478,광주,1,6,1,7,5,8,4,4,3,4,5,4,여자,40대
2479,광주,1,8,1,7,10,7,3,3,3,4,5,4,남자,30대
2480,광주,2,7,1,7,5,6,3,3,3,4,3,3,남자,40대
2481,광주,1,8,1,7,6,8,3,4,4,4,5,3,남자,50대
2482,광주,3,8,3,7,7,6,3,4,3,4,7,4,남자,40대
2483,광주,3,7,3,7,8,8,3,4,3,3,3,4,남자,30대
2484,광주,3,7,2,7,4,8,3,4,3,4,2,4,여자,19~29세
2485,광주,1,7,1,7,7,8,4,4,4,4,6,2,여자,60~69세
2486,광주,2,6,3,6,6,8,3,4,3,4,5,3,남자,40대
2487,광주,1,8,1,8,7,8,3,4,4,4,5,2,여자,60~69세
2488,광주,1,7,1,6,7,8,3,4,4,3,5,3,여자,30대
2489,광주,1,6,1,8,7,2,3,4,3,4,5,4,여자,30대
2490,광주,1,6,1,7,8,3,4,4,4,4,5,4,여자,19~29세
2491,광주,1,5,2,5,5,5,2,4,3,4,3,3,여자,40대
2492,광주,1,7,1,8,5,5,3,4,3,4,5,3,여자,50대
2493,광주,1,7,1,8,4,3,3,4,3,4,5,4,여자,40대
2494,광주,1,7,2,8,6,1,3,4,3,4,5,4,여자,40대
2495,광주,1,7,2,7,9,5,3,4,3,4,5,4,여자,40대
2496,광주,1,5,1,7,7,1,3,4,4,4,3,5,남자,19~29세
2497,광주,1,6,1,6,5,1,3,4,4,4,3,4,남자,30대
2498,광주,1,5,1,6,3,3,3,4,4,4,5,4,여자,19~29세
2499,광주,1,6,2,7,6,4,3,4,4,4,5,4,남자,50대
2500,광주,1,6,1,7,5,3,3,4,4,4,3,4,남자,40대
2501,광주,1,5,1,7,5,4,3,4,4,4,3,4,여자,19~29세
2502,광주,1,6,1,6,5,3,3,4,4,4,5,4,남자,50대
2503,광주,1,5,1,5,4,1,2,3,3,4,5,4,남자,40대
2504,광주,1,6,2,6,3,5,3,4,3,4,5,3,여자,60~69세
2505,광주,1,6,1,7,5,3,3,4,4,4,4,4,여자,19~29세
2506,광주,1,5,2,6,5,4,3,4,4,4,5,4,여자,60~69세
2507,광주,1,5,1,7,10,9,3,3,2,4,4,5,남자,19~29세
2508,광주,1,7,1,7,7,10,3,4,2,3,4,4,남자,19~29세
2509,광주,1,5,1,5,7,8,3,4,3,3,5,3,여자,60~69세
2510,광주,1,6,1,7,7,8,3,4,4,4,7,4,여자,19~29세
2511,광주,2,7,2,6,8,9,3,3,3,4,5,3,남자,19~29세
2512,광주,1,7,1,7,9,8,3,4,2,4,4,4,남자,19~29세
2513,광주,1,6,2,7,7,8,3,3,3,4,5,3,여자,19~29세
2514,광주,1,8,1,7,8,10,3,4,2,4,5,3,남자,19~29세
2515,광주,1,6,3,6,3,8,3,4,2,4,5,3,여자,40대
2516,광주,3,5,3,5,5,7,3,3,4,3,6,4,여자,50대
2517,광주,1,2,1,7,7,7,3,3,4,4,5,3,남자,19~29세
2518,광주,2,4,2,4,3,8,3,3,4,4,5,4,여자,19~29세
2519,광주,1,5,1,5,10,8,3,3,4,4,6,4,남자,40대
2520,광주,1,8,1,6,7,8,3,3,4,4,5,4,여자,50대
2521,광주,1,5,1,5,7,8,3,3,4,4,5,4,남자,30대
2522,광주,1,8,1,4,7,6,3,3,4,3,5,4,여자,30대
2523,광주,2,6,2,6,5,7,3,3,4,4,5,4,남자,19~29세
2524,광주,1,6,1,5,7,2,3,3,4,4,6,4,남자,30대
2525,광주,1,3,3,7,7,7,2,3,4,3,4,4,여자,40대
2526,광주,2,4,2,5,5,6,3,3,4,4,5,4,남자,50대
2527,광주,2,6,2,6,7,6,3,3,4,4,5,3,남자,40대
2528,광주,2,5,2,5,2,5,3,3,4,4,6,3,여자,60~69세
2529,광주,2,5,2,6,6,6,4,3,3,3,6,3,여자,50대
2530,광주,2,6,2,4,6,6,3,3,2,2,5,4,남자,60~69세
2531,광주,2,6,2,7,5,6,4,3,3,3,6,4,여자,19~29세
2532,광주,3,6,3,6,7,6,3,3,3,3,5,4,여자,50대
2533,광주,2,4,2,5,6,5,3,3,3,3,6,4,남자,50대
2534,광주,2,5,2,6,5,6,3,3,3,3,5,4,여자,50대
2535,광주,1,6,1,7,8,9,3,3,4,3,4,4,남자,40대
2536,광주,2,6,2,6,2,6,3,3,3,3,6,5,남자,19~29세
2537,광주,2,5,3,5,2,3,3,3,3,3,7,4,여자,19~29세
2538,광주,1,3,1,5,5,2,3,2,4,4,5,4,남자,30대
2539,광주,1,4,1,6,9,6,3,3,4,4,5,4,남자,19~29세
2540,광주,2,7,2,5,7,7,2,3,3,3,4,4,남자,19~29세
2541,광주,2,6,3,5,8,5,3,2,3,4,5,4,여자,30대
2542,광주,2,5,2,7,6,8,3,3,3,3,6,4,여자,19~29세
2543,광주,2,7,2,7,2,6,3,3,3,4,6,3,여자,30대
2544,광주,2,5,2,5,3,4,3,3,3,3,4,4,여자,19~29세
2545,광주,1,5,1,6,2,6,3,3,3,3,6,4,남자,50대
2546,광주,2,7,2,6,5,6,3,3,4,3,7,4,여자,30대
2547,광주,2,6,3,6,6,5,3,3,3,3,6,4,여자,19~29세
2548,광주,2,7,2,6,5,7,3,4,4,4,5,2,남자,40대
2549,광주,1,7,2,7,5,7,3,4,3,4,5,2,남자,40대
2550,광주,2,7,3,7,5,9,4,4,3,4,4,2,여자,60~69세
2551,광주,1,6,1,7,7,5,3,4,3,4,5,4,남자,19~29세
2552,광주,1,6,2,6,6,8,3,4,3,4,5,2,여자,60~69세
2553,광주,1,7,2,7,6,8,3,4,4,4,6,4,여자,30대
2554,광주,2,7,3,7,7,8,3,4,3,4,5,2,여자,60~69세
2555,광주,1,6,2,7,5,7,3,4,4,4,3,2,남자,40대
2556,광주,1,6,3,6,6,7,3,3,3,4,5,3,여자,50대
2557,광주,2,7,2,7,4,5,3,4,3,4,3,4,남자,19~29세
2558,광주,4,0,3,2,0,8,3,4,2,1,1,2,여자,50대
2559,광주,3,2,3,4,2,5,3,3,2,2,2,2,여자,40대
2560,광주,2,2,2,9,1,5,3,3,3,3,2,2,남자,60~69세
2561,광주,3,4,3,5,1,4,4,3,3,3,3,4,여자,60~69세
2562,광주,3,5,3,4,8,6,4,3,3,3,4,2,남자,60~69세
2563,광주,2,7,2,7,8,8,4,4,4,3,6,4,남자,30대
2564,광주,1,6,2,6,7,7,3,3,3,4,6,3,여자,60~69세
2565,광주,3,4,3,4,2,4,3,3,3,2,4,4,여자,50대
2566,광주,2,2,2,4,1,8,3,3,3,3,2,4,남자,40대
2567,광주,3,4,3,4,5,7,3,3,2,2,2,2,여자,40대
2568,광주,2,3,2,5,3,2,2,3,3,4,2,3,여자,19~29세
2569,광주,1,6,1,7,7,7,3,4,4,4,7,5,남자,40대
2570,광주,1,8,1,7,6,3,4,4,3,4,5,5,남자,30대
2571,광주,1,7,1,7,4,6,3,4,3,4,5,5,남자,30대
2572,광주,1,5,1,5,5,7,2,3,3,4,3,4,남자,19~29세
2573,광주,1,7,1,7,5,7,3,4,3,4,5,5,남자,30대
2574,광주,1,5,2,5,6,7,3,4,4,4,2,5,남자,19~29세
2575,광주,1,5,1,5,7,7,3,4,3,4,4,4,남자,30대
2576,광주,1,6,1,5,7,7,3,3,3,4,3,5,남자,19~29세
2577,광주,1,6,1,7,7,7,3,4,3,4,5,4,남자,30대
2578,광주,3,5,4,4,2,5,3,3,3,3,4,4,남자,50대
2579,광주,1,7,2,6,6,7,3,3,3,4,7,4,여자,19~29세
2580,광주,2,4,2,5,4,5,3,3,3,3,4,3,여자,50대
2581,광주,2,4,2,4,4,6,3,3,3,3,6,3,남자,50대
2582,광주,3,5,3,5,4,4,4,3,3,2,3,4,남자,19~29세
2583,광주,3,5,3,4,4,4,3,3,2,3,4,4,여자,50대
2584,광주,3,7,3,4,7,6,3,3,3,3,4,3,남자,50대
2585,광주,3,4,4,4,2,8,4,2,2,3,2,3,여자,40대
2586,광주,1,2,1,5,7,6,4,2,4,4,6,3,여자,60~69세
2587,광주,1,5,1,5,7,6,3,3,4,4,6,4,남자,19~29세
2588,광주,2,5,2,5,2,9,4,3,3,3,2,5,여자,19~29세
2589,광주,1,10,1,6,6,10,2,3,4,4,5,4,남자,19~29세
2590,광주,1,5,1,5,5,5,4,4,3,2,3,3,남자,40대
2591,광주,2,5,2,6,6,8,3,3,4,4,5,3,여자,50대
2592,광주,1,5,2,5,6,8,3,4,4,4,6,3,여자,60~69세
2593,광주,1,6,3,6,6,8,3,4,4,4,6,4,여자,50대
2594,광주,1,7,2,7,6,8,3,3,4,4,6,4,여자,30대
2595,광주,2,6,2,6,2,3,3,4,4,4,6,3,남자,60~69세
2596,광주,1,7,2,8,7,8,4,4,4,4,6,4,남자,30대
2597,광주,1,6,2,7,7,8,3,4,4,4,6,3,여자,40대
2598,광주,1,7,3,7,6,8,3,4,4,4,5,4,여자,50대
2599,광주,1,7,2,7,5,8,3,4,4,4,5,3,남자,60~69세
2600,광주,1,7,1,6,5,3,3,3,2,3,4,3,남자,40대
2601,광주,2,6,2,7,3,7,3,3,3,4,5,3,남자,50대
2602,광주,1,10,1,10,8,10,4,4,4,4,8,5,남자,40대
2603,광주,1,7,1,8,5,8,3,4,3,4,7,4,여자,50대
2604,광주,1,8,1,7,5,9,4,3,3,3,5,4,여자,60~69세
2605,광주,3,5,3,5,4,6,4,4,4,4,5,2,남자,19~29세
2606,광주,3,5,3,6,10,8,3,2,2,3,4,3,남자,30대
2607,광주,4,2,4,5,5,1,3,4,2,3,5,3,여자,19~29세
2608,광주,3,3,3,3,1,0,2,3,2,3,1,3,남자,30대
2609,광주,2,5,3,5,7,8,2,3,2,4,3,3,남자,19~29세
2610,광주,3,5,3,6,6,6,3,3,3,3,3,3,여자,40대
2611,광주,1,6,1,6,6,8,3,3,3,4,6,3,남자,60~69세
2612,광주,1,6,1,6,7,8,3,4,3,4,6,3,여자,50대
2613,광주,1,7,2,6,7,8,3,3,3,4,6,3,여자,50대
2614,광주,1,6,1,7,10,8,3,4,4,4,4,4,남자,50대
2615,광주,1,6,1,6,7,8,3,3,3,4,6,2,남자,60~69세
2616,광주,1,7,2,7,8,5,3,4,3,4,6,4,남자,50대
2617,광주,1,6,1,6,7,8,3,4,4,4,6,4,여자,30대
2618,광주,1,6,1,6,6,8,3,4,4,4,6,3,남자,60~69세
2619,광주,2,7,4,7,6,7,3,3,4,4,5,2,여자,30대
2620,광주,1,6,1,4,6,4,3,3,4,3,2,4,여자,19~29세
2621,광주,1,6,1,6,6,4,3,3,4,4,6,3,남자,30대
2622,광주,1,7,1,7,8,10,3,4,4,4,7,4,남자,40대
2623,광주,1,7,1,8,5,7,3,3,4,4,5,4,여자,40대
2624,광주,2,5,3,5,5,6,3,3,2,3,6,3,남자,50대
2625,광주,1,1,1,5,10,7,3,3,4,4,5,4,남자,30대
2626,광주,1,3,1,4,6,7,2,3,4,4,5,4,여자,19~29세
2627,광주,2,5,2,5,5,6,3,3,4,4,3,4,여자,50대
2628,광주,2,7,2,6,9,8,3,3,4,4,5,3,남자,50대
2629,광주,2,6,2,6,6,6,2,4,3,4,4,3,여자,60~69세
2630,광주,1,4,1,5,7,8,3,3,4,4,6,4,남자,50대
2631,광주,3,5,3,5,5,5,3,3,3,3,5,2,남자,19~29세
2632,광주,1,6,1,6,5,2,3,4,3,4,3,4,남자,30대
2633,광주,1,5,1,7,6,2,3,4,4,4,5,4,남자,50대
2634,광주,1,6,1,7,5,3,3,4,3,4,5,2,여자,50대
2635,광주,1,6,1,6,5,1,3,4,4,4,4,4,여자,30대
2636,광주,1,5,1,5,4,2,2,4,4,4,4,4,여자,40대
2637,광주,1,6,1,6,5,2,3,4,4,4,5,4,여자,40대
2638,광주,1,6,1,6,6,3,3,4,3,4,5,4,여자,40대
2639,광주,1,5,1,5,5,3,3,4,3,4,3,4,여자,40대
2640,광주,1,5,1,5,5,3,3,4,3,4,4,4,남자,50대
2641,광주,2,6,3,6,7,7,3,3,3,3,6,4,남자,50대
2642,광주,1,6,3,7,7,9,4,3,4,4,9,4,남자,30대
2643,광주,1,5,3,5,6,6,3,3,3,3,5,4,남자,19~29세
2644,광주,2,5,2,5,7,8,3,3,4,4,3,4,남자,19~29세
2645,광주,1,6,1,6,8,6,2,3,4,4,7,4,여자,19~29세
2646,광주,1,6,1,6,6,8,3,3,4,4,5,3,여자,50대
2647,광주,1,8,1,7,6,7,3,3,4,4,6,4,여자,50대
2648,광주,2,8,2,8,10,9,2,3,4,4,9,3,여자,50대
2649,광주,1,8,2,7,8,6,4,3,4,4,7,4,남자,40대
2650,광주,2,7,2,9,7,7,4,3,4,4,5,4,남자,30대
2651,광주,1,8,1,8,9,8,3,3,3,3,5,3,여자,30대
2652,광주,3,7,2,6,2,6,3,4,3,4,6,3,여자,60~69세
2653,광주,1,6,1,6,8,7,4,4,3,4,4,4,남자,50대
2654,광주,1,7,1,6,5,8,4,4,4,4,6,4,여자,50대
2655,광주,1,5,1,4,8,4,3,3,4,4,5,4,여자,30대
2656,광주,1,7,1,7,5,8,3,4,3,4,4,3,여자,50대
2657,광주,2,7,1,8,8,8,4,3,3,4,7,3,여자,50대
2658,광주,1,7,1,7,7,6,3,4,4,4,5,4,여자,60~69세
2659,광주,1,7,1,6,5,6,3,4,4,4,4,2,남자,50대
2660,광주,1,5,1,5,7,8,4,4,4,4,6,4,여자,30대
2661,광주,1,5,1,5,4,9,3,3,3,4,4,2,여자,40대
2662,광주,1,6,2,7,4,8,2,3,3,3,5,4,남자,60~69세
2663,광주,1,7,1,8,7,9,3,3,3,3,7,4,남자,19~29세
2664,광주,1,3,2,5,3,3,3,1,3,3,3,3,여자,30대
2665,광주,1,5,2,6,4,6,2,3,4,4,5,4,여자,30대
2666,광주,1,5,2,8,5,8,3,3,3,3,6,4,남자,40대
2667,광주,1,1,3,5,8,9,4,1,4,3,5,3,남자,50대
2668,광주,1,5,1,5,5,5,3,4,4,4,3,5,남자,30대
2669,광주,1,6,1,6,5,5,3,3,4,4,3,5,남자,19~29세
2670,광주,1,6,1,7,5,3,3,3,4,4,4,4,남자,40대
2671,광주,1,6,1,7,6,1,3,4,3,4,5,4,남자,30대
2672,광주,1,7,1,6,5,3,3,3,3,4,5,5,남자,19~29세
2673,광주,1,6,1,6,6,3,3,3,3,4,5,5,남자,19~29세
2674,광주,1,5,1,5,5,5,3,4,4,4,4,4,여자,30대
2675,광주,1,6,1,7,5,0,3,3,4,4,3,4,여자,40대
2676,광주,1,6,1,6,6,3,3,3,4,4,5,4,남자,19~29세
2677,광주,1,6,1,6,5,2,3,4,4,4,5,4,여자,30대
2678,광주,1,6,1,7,5,3,3,4,4,4,5,3,남자,60~69세
2679,광주,1,5,1,6,5,2,3,4,4,4,3,4,여자,50대
2680,광주,1,7,1,5,5,3,3,3,4,4,5,4,여자,30대
2681,광주,1,6,1,6,4,3,3,3,4,4,5,4,남자,40대
2682,광주,1,6,2,5,7,2,3,4,4,4,3,4,여자,40대
2683,광주,1,7,1,7,5,1,3,3,4,4,5,4,여자,30대
2684,광주,1,8,2,9,6,5,3,4,4,4,5,3,여자,30대
2685,광주,1,7,1,6,5,0,3,3,4,4,5,4,여자,19~29세
2686,광주,1,6,1,6,5,3,3,3,4,4,4,4,여자,40대
2687,광주,1,7,1,5,5,1,3,4,4,4,4,4,여자,40대
2688,광주,1,6,1,7,5,2,2,4,3,4,3,4,여자,40대
2689,광주,2,5,3,6,7,2,3,3,4,4,5,4,여자,30대
2690,광주,1,8,1,7,8,8,4,3,4,4,5,4,남자,40대
2691,광주,1,8,1,7,9,6,3,4,3,4,5,4,남자,40대
2692,광주,1,7,1,6,5,7,3,4,3,4,7,4,남자,50대
2693,광주,1,2,1,7,6,8,3,4,4,4,5,4,여자,19~29세
2694,광주,2,8,3,7,5,8,3,4,4,4,4,3,여자,19~29세
2695,광주,1,7,1,7,5,8,4,3,3,3,4,3,남자,40대
2696,광주,1,7,1,7,7,8,4,4,3,4,3,3,여자,40대
2697,광주,1,7,1,7,5,8,3,4,3,4,5,3,남자,19~29세
2698,광주,1,7,1,7,6,8,3,4,3,4,6,3,남자,50대
2699,광주,2,7,2,7,7,8,3,4,3,4,4,3,남자,50대
2700,광주,1,7,1,6,8,9,3,4,3,4,5,3,남자,60~69세
2701,광주,1,7,1,7,6,7,3,4,3,4,5,3,남자,50대
2702,광주,1,9,1,7,7,9,3,3,4,4,6,4,여자,30대
2703,광주,1,6,1,7,6,9,3,3,4,4,6,4,남자,30대
2704,광주,1,6,1,7,3,7,3,3,3,4,7,4,여자,40대
2705,광주,1,8,1,8,3,5,3,3,4,4,5,4,여자,60~69세
2706,광주,1,7,1,7,7,9,3,3,3,4,6,4,여자,50대
2707,광주,1,8,1,8,7,8,3,3,3,3,7,4,여자,30대
2708,광주,1,7,1,7,7,9,4,3,4,4,7,4,남자,30대
2709,광주,1,10,1,10,5,7,4,3,4,4,6,4,여자,50대
2710,광주,1,9,1,9,6,10,4,3,4,4,7,4,남자,30대
2711,광주,1,9,1,7,7,9,3,3,4,4,7,4,여자,30대
2712,광주,1,5,1,5,7,8,3,4,4,4,4,4,남자,19~29세
2713,광주,1,6,1,7,9,9,3,3,3,4,5,4,남자,19~29세
2714,광주,1,7,1,7,8,8,3,4,3,4,5,4,여자,19~29세
2715,광주,1,7,1,7,8,9,3,3,4,4,5,4,여자,19~29세
2716,광주,1,7,1,6,8,7,3,4,4,4,4,3,남자,19~29세
2717,광주,1,7,1,7,7,6,3,3,3,4,7,3,여자,40대
2718,광주,3,7,3,7,8,9,3,4,4,4,5,4,남자,19~29세
2719,광주,1,6,1,6,5,8,3,4,3,4,5,4,여자,19~29세
2720,광주,1,7,1,7,4,7,4,4,4,4,4,4,여자,19~29세
2721,대전,1,10,1,8,10,5,4,3,4,4,5,5,여자,19~29세
2722,대전,2,3,2,3,9,8,4,4,3,4,0,2,남자,60~69세
